Enzyme_Load,Bili_AST_Interaction,Bilirubin_Protein,Alamine_Aminotransferase_log,ALT_Albumin_Ratio,Total_Bilirubin_log,Direct_Bilirubin,Direct_Bilirubin_log,Total_Bilirubin,Bilirubin_Ratio,Aspartate_Aminotransferase_log,Aspartate_Aminotransferase,Alamine_Aminotransferase,Albumin_Protein_Ratio
0.06503076894870675,0.0544661872936386,0.04470658097094766,0.02817229116086556,0.0519150829408759,0.08349887234933533,0.11282851399291485,0.11282851399291485,0.08349887234933533,-0.022095281107971192,0.020982297316580602,0.020982297316580602,0.04002530406398375,-0.09539663869433346
0.16541186713700518,0.04170286755672136,0.06150780923279454,0.0330700277777594,0.04982303940225736,0.0713509131099594,0.10474258387592576,0.10474258387592576,0.0713509131099594,0.005194148627938908,0.0194514401148636,0.0194514401148636,0.04037725633274984,0.06028491620483823
0.18216338717488995,0.05819727102478299,0.002853319667175747,0.03201268558708159,0.05926350068346322,0.07912906821641566,-0.050276189192953256,-0.050276189192953256,0.07912906821641566,-0.013818474800981449,-0.010001565036644192,-0.010001565036644192,0.033422213650584245,0.048252647183833874
-0.13087993276909365,-0.023299724021834025,-0.016539687338254516,-0.04602999496341824,-0.04711487711126279,-0.036361848218402285,-0.05471078915403135,-0.05471078915403135,-0.036361848218402285,0.018938061250972107,-0.021417997118358283,-0.021417997118358283,-0.04602999496341824,0.03801733333511584
0.1657983934835785,0.06133617943582567,0.04987390730746305,0.0479960500827383,0.03818685966085869,0.07974021201206148,0.10993159475528647,0.10993159475528647,0.07974021201206148,-0.007797888831009325,0.008486226157681147,0.012623384728709577,0.0479960500827383,0.04844043063370011
0.16540484831518418,0.027967079114263924,-0.0009024056997142487,0.04439957279759503,0.04600326901857271,-0.014815268670718485,-0.04487928725801192,-0.031707874617166815,-0.015553105964922539,-0.010601547280926214,0.011056568253795775,0.014154228567489862,0.054396288692874904,-0.03238646502062451
-0.12357932032751967,-0.021400300172260255,-0.010650950394772941,-0.02407918201014282,-0.016595976922974424,-0.02226194090806589,-0.053730908465146776,-0.03555863925124779,-0.0326291212778386,0.023311077754294814,-0.021035542821003596,-0.021035542821003596,-0.042085311154477036,0.04911232077998972
0.18102307721115227,0.03270200825762471,-0.00677191528048076,0.029980953884203614,0.013048700704681938,-0.026781570300147817,-0.05288349564849563,-0.05288349564849563,-0.026781570300147817,-0.032679913102533764,-0.006805274106086116,-0.019014183527508333,0.07151163663930178,0.054865332395269036
-0.13249778385756802,-0.05683404995939808,-0.0013586678716020738,-0.013302241480738362,-0.024598380547425337,-0.05072919637175458,-0.059711462030627604,-0.05692180784181775,-0.05072919637175458,-0.013372874986832798,-0.011175672649510249,-0.011175672649510249,-0.06272282091751903,-0.08098903854572442
-0.10089061006885991,-0.050099619301276405,-0.016779942163766937,-0.000629236198625536,-0.030018711734588425,-0.027562861805195696,-0.03732689449857162,-0.03732689449857162,-0.058659352742318656,0.05751036910077514,0.033698572741052604,0.033698572741052604,-0.04865177678573985,-0.0020086340564464266
-0.1462825706610724,-0.038490940615016914,-0.036310159830873316,0.003084304444307973,-0.018934054872091235,-0.036918848906571614,-0.04916318423573623,-0.04916318423573623,-0.036918848906571614,0.01347569015587904,-0.03705700858057974,-0.03705700858057974,-0.010280055076488905,-0.02427024147232973
0.06246545213102908,-0.042210566564106475,-0.0049169373168753,-0.042875236244317105,-0.019039741820499702,-0.05105036051632445,-0.0635034758357396,-0.048980446783018106,-0.05105036051632445,-0.002740400445637811,-0.016074738404951883,-0.016074738404951883,-0.042875236244317105,0.037243702146758983
